agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id,turn,ssr_score,ssr_distribution
0,Q01,It is somewhat challenging to directly inquire with my team leader when I encounter uncertainties related to my role.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.1707360054077274,"[0.15, 0.23, 0.26, 0.13, 0.14, 0.1, 0.0]"
0,Q02,"I find it necessary to communicate my concerns regarding work issues with my team leader, especially when a system disconnect impacts team synergy.",Sato,Modern Setting Game Planning,General Member,0,4,3,4.312339417988031,"[0.09, 0.18, 0.17, 0.0, 0.17, 0.25, 0.15]"
0,Q03,"I maintain a reserved stance regarding voicing personal issues or disputes with my team leader, preferring to seek resolution independently.",Sato,Modern Setting Game Planning,General Member,0,4,3,4.279349621070045,"[0.0, 0.16, 0.23, 0.14, 0.16, 0.26, 0.05]"
0,Q04,I experience a considerable freedom to propose recommendations and ideas for new projects or procedural changes to my team leader.,Sato,Modern Setting Game Planning,General Member,0,4,3,5.775867361940807,"[0.0, 0.0, 0.04, 0.07, 0.27, 0.29, 0.33]"
0,Q05,I would feel a notable degree of apprehension speaking to my team leader about a mistake I made.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.7346285683362073,"[0.16, 0.18, 0.23, 0.0, 0.17, 0.14, 0.12]"
0,Q06,"I would feel somewhat hesitant to speak up to my team leader if I observed a colleague making an error, given the potential for interpersonal friction.",Sato,Modern Setting Game Planning,General Member,0,4,3,3.4072156977341557,"[0.16, 0.23, 0.27, 0.0, 0.15, 0.14, 0.05]"
0,Q07,"My contributions are recognized as valuable, though the current system presents a challenge in ensuring universal visibility for all team members' input.",Sato,Modern Setting Game Planning,General Member,0,4,3,5.473929600695741,"[0.01, 0.0, 0.04, 0.19, 0.24, 0.29, 0.24]"
0,Q08,My team leader provides ample encouragement and support for pursuing new tasks and acquiring unfamiliar skills.,Sato,Modern Setting Game Planning,General Member,0,4,3,5.764308097410073,"[0.0, 0.0, 0.01, 0.16, 0.18, 0.34, 0.31]"
0,Q09,"Yamamoto-san's clear concern regarding team visibility suggests a leadership that acknowledges and addresses emergent issues, offering a degree of confidence in his advocacy.",Sato,Modern Setting Game Planning,General Member,0,4,3,5.533654596386299,"[0.0, 0.01, 0.11, 0.06, 0.24, 0.31, 0.27]"
0,Q10,It is a challenge to seek clarification from colleagues when uncertainties arise concerning my professional responsibilities.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.105739172774555,"[0.17, 0.26, 0.21, 0.13, 0.09, 0.14, 0.0]"
0,Q11,I communicate my perspectives on workplace matters with my colleagues with a direct and transparent approach.,Sato,Modern Setting Game Planning,General Member,0,4,3,5.678372845681957,"[0.0, 0.03, 0.03, 0.08, 0.22, 0.36, 0.28]"
0,Q12,I find it challenging to openly discuss personal matters with my colleagues.,Sato,Modern Setting Game Planning,General Member,0,4,3,2.464906151010564,"[0.27, 0.35, 0.24, 0.02, 0.03, 0.09, 0.0]"
0,Q13,"I feel quite open to sharing recommendations and ideas with my peers, though I do find myself pausing to investigate discrepancies before proposing broader changes.",Sato,Modern Setting Game Planning,General Member,0,4,3,5.010364492160812,"[0.0, 0.05, 0.19, 0.07, 0.26, 0.26, 0.17]"
0,Q14,I would feel somewhat hesitant to openly discuss personal missteps with colleagues given the current list discrepancies.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.7347468862700377,"[0.08, 0.17, 0.3, 0.03, 0.25, 0.17, 0.0]"
0,Q15,I would feel quite uncomfortable pointing out a colleague's error directly to them.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.4652954748525056,"[0.17, 0.23, 0.25, 0.0, 0.13, 0.15, 0.08]"
0,Q16,My contributions are often overlooked when discussions become entangled with technical discrepancies rather than focusing on creative direction.,Sato,Modern Setting Game Planning,General Member,0,4,3,2.6158332875892434,"[0.23, 0.24, 0.29, 0.17, 0.06, 0.01, 0.0]"
0,Q17,It is quite difficult to seek assistance from colleagues when there are systemic blockages preventing clear information flow.,Sato,Modern Setting Game Planning,General Member,0,4,3,2.4774079868513694,"[0.27, 0.28, 0.25, 0.12, 0.06, 0.02, 0.0]"
0,Q18,The current level of inter-team communication regarding personnel visibility presents a considerable impediment to fostering genuine collaborative synergy.,Sato,Modern Setting Game Planning,General Member,0,4,3,4.594276207701029,"[0.01, 0.18, 0.0, 0.34, 0.11, 0.17, 0.18]"
0,Q19,The current information sharing attempts possess a level of superficiality that prevents complete team visibility.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.543236031656056,"[0.2, 0.21, 0.2, 0.0, 0.13, 0.12, 0.14]"
0,Q20,Our team exhibits a noticeable fragmentation in achieving performance objectives due to an unexpected visibility discrepancy regarding a core member.,Sato,Modern Setting Game Planning,General Member,0,4,3,2.7788028504321454,"[0.26, 0.25, 0.27, 0.0, 0.16, 0.02, 0.04]"
0,Q21,I find the current team's commitment level to be less than satisfactory given the prevalent visibility discrepancies.,Sato,Modern Setting Game Planning,General Member,0,4,3,3.0327779324517565,"[0.19, 0.25, 0.23, 0.11, 0.11, 0.11, 0.0]"
0,Q22,The observed discrepancies in team member visibility present a substantial impediment to achieving cohesive performance alignment.,Sato,Modern Setting Game Planning,General Member,0,4,3,4.516927099659105,"[0.0, 0.14, 0.16, 0.15, 0.23, 0.25, 0.08]"
0,Q23,"The present opportunities offer a foundation for improvement, yet the persistent disconnect in team member visibility presents a notable impediment to fully leveraging collaborative potential and enhancing individual contributions.",Sato,Modern Setting Game Planning,General Member,0,4,3,3.1872612059737873,"[0.15, 0.24, 0.21, 0.18, 0.13, 0.09, 0.0]"
1,Q01,It would be relatively simple to approach my team leader with inquiries regarding my responsibilities.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.327981290934847,"[0.0, 0.07, 0.12, 0.02, 0.24, 0.29, 0.26]"
1,Q02,"I approach communication about work issues with my team leader with a degree of openness, particularly when clarity on strategic direction is needed.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.117656614052062,"[0.0, 0.07, 0.08, 0.16, 0.24, 0.25, 0.2]"
1,Q03,I find myself in a state of complete comfort when discussing personal problems or disagreements with my team leader.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.84138065446789,"[0.02, 0.0, 0.02, 0.05, 0.23, 0.31, 0.36]"
1,Q04,"I feel somewhat restricted in offering recommendations for new projects or changes in procedures, as I prefer to gather more information and ensure alignment before presenting ideas.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,2.9064937432438565,"[0.18, 0.24, 0.28, 0.16, 0.08, 0.06, 0.0]"
1,Q05,I would feel moderately safe speaking up to my team leader if I made a mistake.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,4.922725883040904,"[0.04, 0.07, 0.16, 0.0, 0.28, 0.25, 0.19]"
1,Q06,"I would feel quite safe speaking up to my team leader about a colleague's mistake, as I believe constructive feedback benefits the entire team and our project outcomes.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.177132982905595,"[0.06, 0.1, 0.08, 0.0, 0.18, 0.31, 0.28]"
1,Q07,"My input is a valued addition to our team's discussions, particularly when it aligns with strategic departmental goals.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.698581373851372,"[0.03, 0.0, 0.03, 0.09, 0.22, 0.31, 0.32]"
1,Q08,My team leader provides sufficient encouragement for embracing novel responsibilities and acquiring new skills.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.532352466601262,"[0.0, 0.03, 0.05, 0.14, 0.21, 0.32, 0.26]"
1,Q09,"My team leader, Yamamoto-san, is quite dependable as an advocate due to their clear directives and focus on cross-departmental alignment.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.897591528143247,"[0.02, 0.0, 0.02, 0.07, 0.18, 0.35, 0.36]"
1,Q10,It is quite straightforward to ask my colleagues for clarification on my work responsibilities.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.364547103571202,"[0.0, 0.06, 0.1, 0.04, 0.25, 0.31, 0.24]"
1,Q11,"I communicate my opinions about work issues with my peers quite openly, as I value directness and efficiency.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.371293513735172,"[0.06, 0.06, 0.05, 0.0, 0.22, 0.32, 0.29]"
1,Q12,I find myself comfortable discussing personal matters with my peers when it aids our shared objectives.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.54891323662208,"[0.0, 0.06, 0.05, 0.04, 0.25, 0.33, 0.27]"
1,Q13,"I experience a moderate level of freedom in proposing ideas to my colleagues, though specific directives from leadership can sometimes necessitate a shift in focus.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,4.632687555420646,"[0.0, 0.05, 0.21, 0.21, 0.26, 0.15, 0.13]"
1,Q14,"I would feel quite secure sharing any missteps with my colleagues, as I believe they possess a constructive and understanding perspective.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.755177734165518,"[0.0, 0.02, 0.06, 0.04, 0.23, 0.34, 0.31]"
1,Q15,I would feel comfortable advising a colleague if I observed an error in their work.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.360952086667881,"[0.0, 0.08, 0.1, 0.02, 0.22, 0.33, 0.24]"
1,Q16,My input is consistently appreciated by my colleagues.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.767389635134452,"[0.05, 0.03, 0.03, 0.0, 0.16, 0.33, 0.4]"
1,Q17,It is not difficult to request assistance from other team members.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,4.750842243068739,"[0.0, 0.15, 0.09, 0.2, 0.15, 0.26, 0.15]"
1,Q18,"Information sharing within the team operates at a moderate level, with occasional gaps requiring direct inquiry.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,4.64315571824971,"[0.0, 0.12, 0.18, 0.13, 0.24, 0.17, 0.16]"
1,Q19,"The current information sharing attempts are somewhat superficial, requiring more direct engagement to gain substantial understanding.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,3.4436487967146348,"[0.21, 0.22, 0.22, 0.0, 0.12, 0.11, 0.13]"
1,Q20,My team possesses a steadfast unity in pursuing performance objectives.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,5.5847084707052606,"[0.04, 0.04, 0.0, 0.12, 0.16, 0.32, 0.32]"
1,Q21,I am experiencing dissatisfaction with our team's current level of commitment to understanding the new directives.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,2.4953452240510097,"[0.26, 0.31, 0.24, 0.12, 0.02, 0.05, 0.0]"
1,Q22,"My team members' aspirations are currently a bit divergent, requiring a focused effort to harmonize with the new foundational concepts.",Suzuki,Modern Setting Game Planning,General Member,0,4,3,4.408041328718386,"[0.07, 0.13, 0.2, 0.0, 0.23, 0.23, 0.13]"
1,Q23,The opportunities to improve my personal performance feel somewhat constrained given the current project redirection and the introduction of unknown concepts and colleagues from another department.,Suzuki,Modern Setting Game Planning,General Member,0,4,3,3.284549605191041,"[0.12, 0.21, 0.3, 0.08, 0.2, 0.08, 0.0]"
2,Q01,It would be simple to approach my team leader with questions or uncertainties regarding my role.,Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.231226091218177,"[0.0, 0.09, 0.1, 0.08, 0.2, 0.3, 0.23]"
2,Q02,I communicate my opinions on work issues with my team leader with considerable openness.,Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.157578987680568,"[0.06, 0.08, 0.06, 0.0, 0.25, 0.28, 0.25]"
2,Q03,"I find it somewhat challenging to voice personal concerns or disagreements with my team leader, as I prefer to observe situations thoroughly before expressing them.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,2.847637496885095,"[0.17, 0.27, 0.32, 0.11, 0.06, 0.07, 0.0]"
2,Q04,I feel completely at liberty to propose recommendations and ideas for new projects or procedural adjustments to my team leader.,Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.601470346267515,"[0.01, 0.0, 0.06, 0.11, 0.24, 0.31, 0.28]"
2,Q05,"I would feel quite comfortable raising concerns regarding team progress and concept integration, given the leader's openness to feedback and commitment to addressing visibility challenges.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.501819287632351,"[0.0, 0.05, 0.11, 0.01, 0.21, 0.33, 0.29]"
2,Q06,"I would feel quite secure expressing my observations about a colleague's misstep to the team leader, as open communication fosters improvement.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.628961391031362,"[0.0, 0.08, 0.06, 0.0, 0.17, 0.39, 0.3]"
2,Q07,"My input feels genuinely recognized by the team leader, especially after he addressed my concerns regarding visibility and pacing directly.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.351401854839138,"[0.04, 0.04, 0.12, 0.0, 0.2, 0.3, 0.29]"
2,Q08,"My team leader's actions demonstrate a notable commitment to fostering the integration of diverse concepts, which indirectly supports my engagement with new elements within the project.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.634777937540987,"[0.0, 0.02, 0.08, 0.07, 0.22, 0.33, 0.29]"
2,Q09,"Yamamoto-san exhibits a commendable capacity for addressing concerns and integrating diverse perspectives, suggesting a positive trajectory for future advocacy.",Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.749532407576741,"[0.0, 0.0, 0.04, 0.11, 0.21, 0.33, 0.31]"
2,Q10,Consulting colleagues on matters related to my role presents a quite accessible path.,Takahashi,Modern Setting Game Planning,General Member,0,4,3,5.238893748373398,"[0.0, 0.03, 0.13, 0.11, 0.25, 0.24, 0.23]"
