agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id,turn,ssr_score,ssr_distribution
0,Q01,"My team leader is approachable, making it easy to seek clarification on my responsibilities.",Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.317282765536893,"[0.0, 0.07, 0.07, 0.1, 0.23, 0.29, 0.24]"
0,Q02,I express my work opinions with my team leader with considerable openness.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,4.916435792592905,"[0.08, 0.11, 0.09, 0.0, 0.23, 0.26, 0.23]"
0,Q03,I feel a distinct discomfort discussing personal matters or disagreements with my team leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,2.4070587017653073,"[0.28, 0.28, 0.28, 0.11, 0.03, 0.02, 0.0]"
0,Q04,I feel completely unhindered in sharing my suggestions for new projects or procedural adjustments with my team leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.633525879095865,"[0.03, 0.0, 0.07, 0.06, 0.22, 0.32, 0.31]"
0,Q05,"I would feel quite secure sharing any errors with my team leader, as their guidance will undoubtedly prove valuable.",Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.576823601506503,"[0.04, 0.03, 0.07, 0.0, 0.21, 0.31, 0.33]"
0,Q06,I would feel comfortable addressing a team member's mistake directly with them before considering any other steps.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,4.877620114338214,"[0.07, 0.12, 0.11, 0.0, 0.17, 0.3, 0.22]"
0,Q07,"My contributions are seen as fundamentally important by my team leader, especially when they align with the shared vision.",Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.621621305114296,"[0.03, 0.0, 0.04, 0.08, 0.24, 0.3, 0.3]"
0,Q08,My team leader provides ample opportunities for me to explore novel responsibilities and acquire unfamiliar proficiencies.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.789034043310876,"[0.0, 0.0, 0.02, 0.11, 0.22, 0.34, 0.31]"
0,Q09,Yamamoto-san's focused enthusiasm assures me of her strong advocacy for my contributions.,Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,6.037844056622323,"[0.04, 0.0, 0.0, 0.02, 0.13, 0.38, 0.42]"
0,Q10,"My intuitive approach means I often have a clear path forward, making inquiries less frequent.",Sato,Post-Apocalyptic Game Planning,General Member,0,2,3,5.2786853314645485,"[0.0, 0.02, 0.1, 0.17, 0.22, 0.26, 0.22]"
