agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id,turn,ssr_score,ssr_distribution
0,Q01,Approaching the team leader with a question is a straightforward endeavor.,Sato,Sports Game Planning,General Member,0,3,3,5.0721723118908155,"[0.0, 0.07, 0.12, 0.14, 0.22, 0.25, 0.21]"
0,Q02,I communicate my opinions about work issues with my team leader with a clear and direct approach.,Sato,Sports Game Planning,General Member,0,3,3,5.13430183800093,"[0.06, 0.1, 0.08, 0.0, 0.2, 0.31, 0.26]"
0,Q03,I feel a moderate level of unease expressing personal concerns or conflicts to my team leader.,Sato,Sports Game Planning,General Member,0,3,3,2.9380149637222823,"[0.18, 0.22, 0.28, 0.15, 0.12, 0.05, 0.0]"
0,Q04,I feel completely unhindered in offering my recommendations and ideas to my team leader.,Sato,Sports Game Planning,General Member,0,3,3,5.491835443070187,"[0.07, 0.0, 0.01, 0.15, 0.15, 0.29, 0.32]"
0,Q05,"I feel secure sharing any missteps with our team leader, as I trust their understanding and guidance.",Sato,Sports Game Planning,General Member,0,3,3,5.655969314960824,"[0.0, 0.04, 0.06, 0.06, 0.2, 0.33, 0.31]"
0,Q06,I would feel quite safe speaking up to my team leader regarding a colleague's mistake.,Sato,Sports Game Planning,General Member,0,3,3,5.004447507601076,"[0.08, 0.1, 0.09, 0.0, 0.2, 0.28, 0.25]"
0,Q07,My contributions are consistently recognized and integrated by my team leader.,Sato,Sports Game Planning,General Member,0,3,3,5.862846308884052,"[0.01, 0.0, 0.01, 0.09, 0.21, 0.35, 0.33]"
0,Q08,My team leader provides a solid foundation for exploring new responsibilities and skill acquisition.,Sato,Sports Game Planning,General Member,0,3,3,5.738136267752437,"[0.0, 0.02, 0.03, 0.11, 0.19, 0.34, 0.31]"
0,Q09,My team leader's support for my concerns is generally quite reliable.,Sato,Sports Game Planning,General Member,0,3,3,5.3803729865834296,"[0.05, 0.02, 0.12, 0.0, 0.24, 0.29, 0.29]"
0,Q10,I find it quite straightforward to seek input from my colleagues when questions arise concerning my responsibilities.,Sato,Sports Game Planning,General Member,0,3,3,5.282705080726189,"[0.0, 0.08, 0.08, 0.09, 0.21, 0.31, 0.23]"
0,Q11,I can openly share my intuitive ideas and considerations regarding work matters with my colleagues.,Sato,Sports Game Planning,General Member,0,3,3,5.491679173733299,"[0.0, 0.06, 0.07, 0.01, 0.29, 0.33, 0.24]"
0,Q12,I find it quite simple to discuss personal matters with colleagues.,Sato,Sports Game Planning,General Member,0,3,3,5.639036922593377,"[0.0, 0.04, 0.07, 0.01, 0.28, 0.33, 0.28]"
0,Q13,I feel quite unhindered in presenting recommendations and ideas to my peers.,Sato,Sports Game Planning,General Member,0,3,3,5.855169346060854,"[0.01, 0.01, 0.06, 0.0, 0.24, 0.35, 0.34]"
0,Q14,I feel confident sharing my perspectives with my colleagues even if a misstep is involved.,Sato,Sports Game Planning,General Member,0,3,3,5.378784923773579,"[0.0, 0.05, 0.1, 0.06, 0.23, 0.32, 0.24]"
0,Q15,I am comfortable sharing my observations when a colleague's actions seem divergent from our objectives.,Sato,Sports Game Planning,General Member,0,3,3,4.872104506105371,"[0.0, 0.12, 0.14, 0.11, 0.18, 0.29, 0.16]"
0,Q16,My contributions feel genuinely considered and integrated by my colleagues.,Sato,Sports Game Planning,General Member,0,3,3,5.885660476436225,"[0.0, 0.0, 0.03, 0.07, 0.2, 0.35, 0.34]"
