agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id,turn,ssr_score,ssr_distribution
0,Q01,Engaging with Tanaka-san on the presentation strategy for Yamamoto-san is a valuable opportunity that requires my immediate contribution.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,4.7151986023205446,"[0.0, 0.07, 0.15, 0.3, 0.1, 0.22, 0.16]"
0,Q02,"I communicate my opinions about work issues with my team leader with complete openness, a characteristic that fosters direct discourse.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.758414161146521,"[0.01, 0.04, 0.0, 0.03, 0.25, 0.35, 0.31]"
0,Q03,I feel quite comfortable discussing team disagreements with my leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.638647769159995,"[0.0, 0.03, 0.07, 0.03, 0.25, 0.32, 0.29]"
0,Q04,I experience a considerable freedom to voice recommendations and ideas for new projects or procedural adjustments to my team leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.782417635762403,"[0.0, 0.0, 0.05, 0.07, 0.26, 0.29, 0.33]"
0,Q05,"I would feel quite safe speaking up to my team leader about a mistake, as open communication fosters a constructive environment.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.215145571349833,"[0.06, 0.1, 0.07, 0.0, 0.18, 0.32, 0.28]"
0,Q06,"I would feel quite comfortable addressing a colleague's oversight with the team leader, ensuring the situation is handled with professionalism.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.321536477049476,"[0.02, 0.08, 0.11, 0.0, 0.21, 0.33, 0.26]"
0,Q07,"Tanaka-san actively sought my strategic input on a cohesive presentation, demonstrating a significant appreciation for my contributions.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.666889721630379,"[0.04, 0.0, 0.04, 0.07, 0.21, 0.3, 0.34]"
0,Q08,My team leader fosters a consistent environment for acquiring new skills and embracing novel responsibilities.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.664870798545738,"[0.0, 0.01, 0.03, 0.16, 0.18, 0.33, 0.29]"
0,Q09,"Tanaka-san demonstrates a solid commitment to advancing departmental initiatives, making him a reliable advocate.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.819323333194147,"[0.03, 0.02, 0.0, 0.08, 0.15, 0.37, 0.36]"
0,Q10,"Engaging with my peers for guidance on my role feels like a straightforward endeavor, fostering productive collaboration.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.226784999580002,"[0.0, 0.07, 0.06, 0.17, 0.2, 0.26, 0.23]"
0,Q11,I express my opinions openly and constructively with my peers on work matters.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,4.788969667279414,"[0.09, 0.12, 0.1, 0.0, 0.21, 0.28, 0.21]"
0,Q12,I am quite at ease discussing personal matters with my colleagues.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.727045675592482,"[0.0, 0.02, 0.05, 0.05, 0.26, 0.33, 0.3]"
0,Q13,I feel quite uninhibited to offer suggestions for new ventures or procedural adjustments to my colleagues.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,4.94133231075724,"[0.0, 0.04, 0.18, 0.13, 0.24, 0.23, 0.17]"
0,Q14,I would feel quite comfortable voicing concerns about errors within the team.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,4.76861140158726,"[0.07, 0.1, 0.16, 0.0, 0.19, 0.25, 0.22]"
0,Q15,I would feel comfortable addressing a colleague's error directly to help correct the situation.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,4.817571427516077,"[0.07, 0.13, 0.12, 0.0, 0.19, 0.29, 0.21]"
0,Q16,My contributions are recognized with great appreciation by my colleagues.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,6.15364986163625,"[0.0, 0.0, 0.0, 0.02, 0.2, 0.38, 0.4]"
0,Q17,Engaging with colleagues for assistance presents a straightforward path for collaboration.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.481935306977944,"[0.0, 0.01, 0.05, 0.18, 0.23, 0.25, 0.28]"
0,Q18,"Team members actively share crucial work-related information, fostering a robust understanding among colleagues.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,5.500177419765521,"[0.0, 0.09, 0.05, 0.04, 0.2, 0.33, 0.29]"
0,Q19,"Tanaka-san's engagement provides a substantial opportunity for truly integrated departmental strategy, moving beyond superficial information sharing to a more profound, collaborative alignment.",Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,3.8505213606904247,"[0.18, 0.19, 0.19, 0.0, 0.11, 0.14, 0.19]"
0,Q20,Our team is exhibiting excellent synergy in pursuing our performance objectives.,Sato,Post-Apocalyptic Game Planning,General Member,0,1,3,6.016989008209183,"[0.0, 0.05, 0.01, 0.0, 0.17, 0.34, 0.43]"
