agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id,turn,ssr_score,ssr_distribution
0,Q01,It is straightforward to approach my team leader with any inquiries or uncertainties regarding my responsibilities.,Sato,Sports Game Planning,General Member,0,2,3,5.335068152727741,"[0.0, 0.08, 0.06, 0.12, 0.19, 0.3, 0.25]"
0,Q02,I can communicate my thoughts directly with my team leader.,Sato,Sports Game Planning,General Member,0,2,3,5.613062617341486,"[0.03, 0.05, 0.0, 0.08, 0.19, 0.35, 0.3]"
0,Q03,I maintain a neutral feeling when discussing personal issues or disagreements with my team leader.,Sato,Sports Game Planning,General Member,0,2,3,4.585502506738117,"[0.0, 0.08, 0.14, 0.3, 0.18, 0.19, 0.11]"
0,Q04,"I feel quite at liberty to express my recommendations and concepts to my team leader, as my intuitive thoughts often find receptive consideration.",Sato,Sports Game Planning,General Member,0,2,3,5.736148844866345,"[0.0, 0.0, 0.06, 0.06, 0.25, 0.32, 0.3]"
0,Q05,I would feel quite safe speaking up to my team leader if I made a mistake.,Sato,Sports Game Planning,General Member,0,2,3,5.015019035581247,"[0.07, 0.1, 0.09, 0.0, 0.2, 0.28, 0.25]"
0,Q06,I feel quite comfortable raising concerns about a colleague's misstep with my team leader.,Sato,Sports Game Planning,General Member,0,2,3,4.883914193766977,"[0.02, 0.11, 0.18, 0.0, 0.21, 0.28, 0.2]"
0,Q07,My contributions are consistently recognized and appreciated by my team leader.,Sato,Sports Game Planning,General Member,0,2,3,5.770376163957135,"[0.02, 0.0, 0.01, 0.1, 0.21, 0.33, 0.32]"
0,Q08,My team leader offers plentiful encouragement for exploring new tasks and acquiring unfamiliar skills.,Sato,Sports Game Planning,General Member,0,2,3,5.66985271425791,"[0.0, 0.02, 0.03, 0.13, 0.2, 0.33, 0.29]"
0,Q09,My team leader’s advocacy is reliable when issues directly impact project progression.,Sato,Sports Game Planning,General Member,0,2,3,5.480119750963732,"[0.06, 0.07, 0.06, 0.0, 0.11, 0.37, 0.33]"
0,Q10,"Approaching my colleagues for clarification feels like navigating a familiar, yet occasionally complex, terrain.",Sato,Sports Game Planning,General Member,0,2,3,4.0003314665120495,"[0.01, 0.08, 0.37, 0.11, 0.33, 0.11, 0.0]"
