agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id
0,Q01,"Assessing my team leader, I anticipate a reasonable effort to obtain clarification on my role's specifics.",Sato,Military / War Game Planning,General Member,0,1
0,Q02,I communicate my opinions about work issues with my team leader directly and without reservation.,Sato,Military / War Game Planning,General Member,0,1
0,Q03,I maintain a high level of comfort discussing significant matters with my team leader.,Sato,Military / War Game Planning,General Member,0,1
0,Q04,I perceive a clear avenue for presenting my recommendations and ideas to the team leader when the moment is opportune.,Sato,Military / War Game Planning,General Member,0,1
0,Q05,"I would feel confident raising any errors I make, knowing that constructive feedback is standard practice.",Sato,Military / War Game Planning,General Member,0,1
0,Q06,I possess a high degree of confidence in my ability to communicate concerns about a colleague's error to our team leader.,Sato,Military / War Game Planning,General Member,0,1
0,Q07,"Tanaka-san's current focus on other projects suggests a need for me to demonstrate the robustness of ""Echoes of Eden"" independently before expecting his full attention.",Sato,Military / War Game Planning,General Member,0,1
0,Q08,"Tanaka-san's current workload means he is not actively involved in encouraging my exploration of new tasks for ""Echoes of Eden.""",Sato,Military / War Game Planning,General Member,0,1
0,Q09,"Tanaka-san's current workload leaves him unable to consistently champion all initiatives, yet he remains a reliable resource for specific concerns once his immediate demands are addressed.",Sato,Military / War Game Planning,General Member,0,1
0,Q10,Approaching colleagues for inquiries regarding my work tasks is a straightforward endeavor.,Sato,Military / War Game Planning,General Member,0,1
0,Q11,"I communicate my opinions about work issues with my peers with a direct and honest approach, focusing on clarity and constructive input.",Sato,Military / War Game Planning,General Member,0,1
0,Q12,I find discussing personal matters with colleagues a straightforward endeavor.,Sato,Military / War Game Planning,General Member,0,1
0,Q13,"I feel quite free to offer my recommendations and ideas to my peers, given the collaborative spirit of our workplace.",Sato,Military / War Game Planning,General Member,0,1
0,Q14,"I would feel quite comfortable addressing any errors I might make with my colleagues, as open communication fosters a strong team environment.",Sato,Military / War Game Planning,General Member,0,1
0,Q15,I feel very safe speaking up to a colleague if I notice a mistake.,Sato,Military / War Game Planning,General Member,0,1
0,Q16,I find my contributions are generally well-received and considered by my colleagues.,Sato,Military / War Game Planning,General Member,0,1
0,Q17,It requires specific conditions for me to seek assistance from colleagues.,Sato,Military / War Game Planning,General Member,0,1
