agent_id,question_id,answer_text,agent_name,dept,position,dept_id,pattern_id
0,Q01,Engaging with my team leader on role-related queries presents a straightforward interaction.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q02,"I am comfortable sharing my thoughts on work matters with my team leader, finding constructive dialogue beneficial for progress.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q03,"I find the prospect of discussing personal challenges or disagreements with our team leader to be a subject that requires careful consideration, rather than immediate comfort.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q04,I feel quite at liberty to offer suggestions and insights to my team leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q05,"I would feel somewhat apprehensive speaking to my team leader about a mistake, given the current positive momentum on the project.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q06,I would feel adequately secure expressing concerns about a colleague's errors to my team leader.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q07,Yamamoto-san's specific mention of my reflective perspective assures me that my contributions are certainly acknowledged and considered valuable in shaping the project's direction.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q08,Yamamoto-san provides substantial encouragement for venturing into novel responsibilities and acquiring unfamiliar skills.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q09,Yamamoto-san’s clear appreciation for our ideas and his specific mention of my reflective input indicates a strong likelihood of his support should a challenge arise.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q10,"My colleagues are accessible for clarification, which facilitates a smooth workflow.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q11,I am comfortable sharing my contemplative thoughts on work matters with my colleagues.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q12,I find that sharing personal matters with colleagues is a rather challenging endeavor.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q13,"I perceive a significant freedom to propose recommendations and ideas to my peers, a sentiment strongly bolstered by recent positive leadership reception.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q14,I feel assured that constructive dialogue would follow any misstep.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q15,I would feel comfortable raising concerns with a colleague if I observed an error.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q16,"My contributions are recognized and actively incorporated into the project's development, especially when they align with the conceptual direction.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q17,Engaging with my colleagues for assistance is generally a straightforward process.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q18,"The team demonstrates a commendable openness in sharing work-related information, fostering a climate of shared understanding.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q19,"The current information sharing within the team demonstrates a significant depth, extending beyond mere surface-level exchanges.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q20,"Our team finds robust cohesion in pursuing performance objectives, with a clear consensus on our strategic direction.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q21,I am content with our team's dedication to this endeavor.,Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q22,"My team members' aspirations for the team's performance appear to be surprisingly aligned, with a clear trajectory toward developing impactful and thought-provoking game experiences.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
0,Q23,"The current opportunities provide substantial groundwork for my personal performance enhancement, with the recent endorsement offering a particularly fertile avenue for growth.",Sato,Post-Apocalyptic Game Planning,General Member,0,2
1,Q01,Seeking guidance from my team leader on role-related uncertainties presents a straightforward endeavor.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q02,I communicate my opinions about work issues with my team leader with complete candor.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q03,I experience a considerable comfort level discussing personal challenges or points of contention with my team leader.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q04,I feel entirely at liberty to offer recommendations and ideas to Sato-san.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q05,I would feel quite comfortable raising concerns with my team leader regarding any potential missteps.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q06,"I would feel comfortable raising concerns about a colleague's actions to my team leader, ensuring a constructive discussion.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q07,Sato-san's enthusiastic feedback confirms my contributions are highly appreciated and directly shape our project's direction.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q08,My team leader's encouragement for me to explore novel tasks and acquire new skills is exceptionally strong.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q09,Sato-san's affirmation and excitement for my ideas suggest she will be a strong advocate for my contributions.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q10,I am confident in my ability to generate unique concepts independently for my current tasks.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q11,"I am very comfortable expressing my professional viewpoints to my colleagues, especially when there is alignment on project goals.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q12,I maintain a professional distance and focus on work-related topics with my peers.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q13,I experience a significant degree of freedom in proposing recommendations and new project ideas to my colleagues.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q14,I would feel quite comfortable discussing any missteps with my colleagues.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q15,I would feel perfectly comfortable approaching a colleague to discuss a potential misstep.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q16,"My contributions are perceived as highly valued by my peers, especially by Sato-san, who expressed strong approval of my current direction.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q17,Seeking assistance from colleagues requires a deliberate approach to ensure productive collaboration.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q18,"The team actively shares information, ensuring everyone possesses essential knowledge for their tasks.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q19,"The team's information sharing efforts are truly effective, fostering a genuine sense of collaboration.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q20,"The team's commitment to achieving performance goals is notably robust, with a shared enthusiasm for innovation driving our collective efforts.",Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q21,I am very happy with the team's commitment to the task.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q22,My aspirations for team performance find robust alignment with Sato-san's perspectives.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
1,Q23,The opportunities provided by this team are greatly sufficient for enhancing my personal performance.,Suzuki,Post-Apocalyptic Game Planning,General Member,0,2
2,Q01,It presents a minimal hurdle to approach my team leader with inquiries regarding my role.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q02,I communicate my work opinions with my team leader with a clear and direct approach.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q03,I find sharing personal challenges or team friction with my leader a situation that requires careful consideration.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q04,"I find that I have ample opportunity to share my recommendations and ideas with my team leader, as the environment encourages such contributions.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q05,"I would feel completely secure expressing any error to my team leader, as our collaborative environment fosters open communication and shared learning.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q06,"I would feel quite comfortable raising a concern about a colleague's mistake with the team leader, especially if it impacts the project's integrity.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q07,"My contributions are recognized with genuine consideration, fostering a collaborative environment where diverse perspectives are welcomed and integrated.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q08,My team leader fosters a supportive environment for skill expansion and embracing novel responsibilities.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q09,My team leader’s support in company matters is a feature I anticipate with contentment.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q10,Approaching colleagues with inquiries regarding my role presents a comfortable and straightforward endeavor.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q11,I am always direct when sharing my perspectives on project matters with colleagues.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q12,I find it beneficial to share personal reflections when they directly contribute to the creative process.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q13,"I feel quite liberated to share my recommendations, as the environment encourages the articulation of fresh perspectives on new projects and procedural enhancements among colleagues.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q14,"I would feel perfectly comfortable discussing any missteps with my colleagues, as our shared goal is the advancement of our creative endeavors.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q15,"I would feel quite comfortable speaking up to a colleague if I observed a mistake, as constructive dialogue fosters improvement.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q16,"My contributions find a receptive audience, fostering genuine synergy with my colleagues' perspectives.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q17,Engaging with colleagues for assistance presents a comfortable and straightforward experience.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q18,Our team maintains a state of adequate information sharing regarding work-related matters.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q19,"The current information sharing attempts demonstrate a promising level of depth, steering clear of mere superficial exchanges.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q20,"Our team exhibits a promising alignment in pursuing our performance objectives, with individual concept refinement paving the way for robust collaborative synergy.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q21,I find myself content with the team's dedication to our undertaking.,Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q22,"My team members' aspirations for the team's performance are wonderfully aligned, sharing a profound desire to explore the human element within a post-apocalyptic setting and to integrate collaborative and puzzle mechanics into our game.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
2,Q23,"The current opportunities for my personal performance refinement are quite sufficient, offering a strong basis for future contributions.",Takahashi,Post-Apocalyptic Game Planning,General Member,0,2
3,Q01,My team leader provides a completely accessible environment for inquiries.,Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q02,I communicate my thoughts about work issues with my team leader with complete openness.,Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q03,"I maintain a comfortable disposition when sharing personal concerns or disagreements with my team leader, finding it a beneficial process.",Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q04,I feel entirely free to express my recommendations and ideas regarding new projects or procedural changes to my team leader.,Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q05,"I would feel very secure raising any errors with my team leader, as their guidance is always incredibly helpful.",Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q06,I would feel quite comfortable raising concerns regarding a colleague's errors with our team leader.,Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q07,"My insights are certainly recognized by my team, fostering a helpful collaboration.",Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
3,Q08,My team leader provides ample opportunities for me to explore uncharted territories and expand my skill set.,Tanaka,Post-Apocalyptic Game Planning,General Member,0,2
